id,education,marriage,income,is_local,apply_amount,overdue_amount,credit_amount,overdue_months,overdue_number,extened_number,advanced_number,state
24299,4,1,5,1,4000,0,4000,8,0,0,0,0
24300,4,1,3,1,1000,0,10000,0,0,0,0,0
24301,4,3,3,1,650,0,99748,2,1,0,0,1
24302,1,2,4,1,3000,0,47700,2,0,0,0,0
24303,1,1,3,0,0,0,0,0,0,0,0,0
24304,1,2,2,1,1000,0,29998,3,0,0,0,0
24305,4,1,3,0,0,0,0,3,0,0,0,0
24306,1,2,2,0,1500,0,14500,0,0,0,0,0
24307,2,1,5,0,300,0,7666,10,0,0,0,0
24308,1,1,4,0,10000,0,10000,0,0,0,0,0
24309,1,1,4,1,590,0,2540,0,0,0,0,0
24310,1,2,3,0,910,0,21532,10,0,0,0,0
24311,1,1,4,1,521,0,13949,1,0,0,0,0
24312,1,1,3,1,6,0,120276,0,0,0,0,0
24313,1,1,4,1,1000,0,10083,0,1,0,0,0
24314,1,2,3,0,1500,0,2300,0,0,0,0,0
24315,1,2,3,1,1000,0,43000,28,0,0,0,0
24316,2,1,3,0,3000,0,19000,0,0,0,0,0
24317,1,1,4,1,650,0,4500,2,1,0,0,0
24318,1,1,4,1,100,0,23305,12,0,0,0,0
24319,1,1,3,1,1000,0,4000,20,1,0,0,0
24320,1,1,4,0,1000,0,6100,16,0,0,0,0
24321,1,1,4,1,800,0,753813,0,1,0,0,0
24322,1,2,4,0,5000,0,35000,2,0,0,0,0
24323,1,1,4,0,1000,0,17200,21,0,0,0,0
24324,1,2,3,0,500,0,30216,0,0,0,0,0
24325,2,1,4,1,1001,0,24214,11,0,0,0,0
24326,1,1,3,0,910,0,8000,0,0,0,0,0
24327,1,2,3,1,0,0,0,0,0,0,0,0
24328,2,1,5,1,5200,0,134200,2,0,0,0,0
24329,2,1,4,1,700,0,55700,0,0,0,0,0
24330,1,1,4,1,727,0,74319,0,0,0,0,0
24331,2,2,4,0,0,0,0,0,0,0,0,0
24332,1,1,4,0,500,0,166832,1,0,0,0,0
24334,4,1,4,1,500,0,368366,0,0,0,0,0
24335,4,1,3,1,1000,0,6300,0,0,0,0,0
24336,1,1,3,1,3200,0,213988,1,1,0,0,0
24337,4,2,2,0,0,0,0,0,0,0,0,0
24338,1,1,4,1,2000,0,2000,23,0,0,0,0
24339,2,2,3,0,500,0,165850,3,0,0,0,0
24340,1,2,3,1,20000,0,20000,2,0,0,0,0
24341,1,2,3,1,1800,0,233674,3,1,0,0,0
24342,1,1,3,0,30000,0,30000,2,0,0,0,0
24343,1,1,4,1,500,0,36411,0,0,0,0,0
24344,4,1,7,1,9700,0,629700,0,0,0,0,0
24345,2,1,4,1,6000,0,516000,0,0,0,0,0
24346,1,2,3,0,1000,0,13265,9,0,0,0,0
24347,4,2,4,0,500,0,97400,1,0,0,0,0
24348,1,1,4,1,0,0,0,14,0,0,0,1
24349,2,1,7,1,2400,0,152400,0,1,0,0,0
24350,4,3,6,1,1200,0,197800,1,0,0,0,0
24351,4,1,2,1,1100,0,1100,2,0,0,0,0
24352,1,1,4,1,1600,0,443089,0,1,0,0,0
24353,1,2,3,0,500,0,9400,0,0,0,0,0
24354,2,3,6,1,20000,0,30000,2,1,0,0,0
24355,1,1,4,1,3000,0,69170,2,0,0,0,0
24356,4,1,3,1,15,0,43653,7,0,0,0,0
24357,4,2,4,0,1000,0,75300,0,0,0,0,0
24358,2,1,5,0,131,0,40638,2,0,0,0,0
24359,4,1,3,1,2600,0,232600,3,1,0,0,0
24360,4,2,3,1,2688,0,9000,3,0,0,0,0
24361,1,1,4,1,1500,0,64800,19,1,0,0,0
24362,2,1,4,1,4000,0,4000,13,0,0,0,0
24363,1,1,3,1,1200,0,18427,15,0,0,0,0
24364,1,1,4,1,3886,0,14886,36,0,0,0,0
24365,1,2,4,0,888,0,25587,0,0,0,0,1
24366,2,1,3,0,52,0,11500,6,0,0,0,0
24367,4,2,3,1,2100,0,7249,12,0,0,0,0
24368,1,1,4,0,3780,0,14000,22,0,0,0,0
24369,2,1,4,1,1500,0,30500,6,2,0,0,0
24370,4,1,7,1,4106,0,0,14,0,0,0,0
24371,4,1,2,1,24000,0,24000,1,0,0,0,0
24372,1,1,3,1,168,0,17941,3,0,0,0,0
24373,4,1,4,1,620,25,1763,20,0,0,0,0
24374,1,1,4,0,550000,0,550000,7,0,0,0,0
24375,4,1,7,1,5000,0,377000,4,1,0,0,0
24376,2,1,4,1,100,0,11320,19,1,0,0,0
24377,4,1,4,1,2000,0,235700,2,0,0,0,0
24378,1,1,4,0,1000,0,415200,0,0,0,0,0
24379,4,1,2,1,2160,0,10000,34,0,0,0,0
24380,1,1,4,1,0,0,0,4,0,0,0,0
24381,2,2,2,0,500,0,12512,0,0,0,0,0
24382,1,1,4,0,1100,0,19500,11,0,0,0,0
24383,1,1,3,0,10000,0,20000,1,0,0,0,0
24384,4,1,3,1,0,0,0,0,0,0,0,0
24385,4,1,5,1,500,0,21400,1,0,0,0,0
24386,1,1,4,1,935,0,89000,6,0,0,0,0
24387,1,2,3,1,500,0,17050,0,0,0,0,0
24388,3,1,4,0,1668,0,172085,0,0,0,0,0
24389,1,1,4,1,2000,0,22200,16,2,0,0,0
24390,4,1,4,1,1500,147,41800,3,0,0,0,0
24391,3,1,6,0,1928,0,41928,15,0,0,0,0
24392,1,1,4,0,2499,0,253099,0,0,0,0,0
24393,1,2,3,1,2488,0,495396,0,1,0,0,0
24394,3,2,3,0,500,0,87500,3,0,0,0,0
24395,1,1,3,0,1900,0,26250,0,0,0,0,0
24396,2,1,4,1,1920,0,118469,2,0,0,0,0
24397,1,1,3,0,17,0,43010,0,0,0,0,0
24398,2,1,5,1,87000,0,219660,1,0,0,0,0
24399,1,1,4,1,600,0,1065699,0,2,0,0,0
24400,2,2,3,0,2524,0,7624,0,0,0,0,0
24401,1,2,3,1,1200,0,15799,0,0,0,0,1
24402,1,1,3,1,2000,0,169400,0,0,0,0,0
24403,4,1,3,1,2500,0,2500,0,0,0,0,0
24404,1,1,3,1,4000,0,4000,0,0,0,0,0
24405,1,1,4,0,4704,0,4704,22,0,0,0,0
24406,2,2,3,1,500,0,31924,8,0,0,0,1
24407,1,1,3,1,80,0,52892,6,6,0,0,0
24408,1,3,4,0,1000,0,2000,5,0,0,0,0
24409,1,2,3,0,4600,0,22600,14,0,0,0,0
24410,1,1,3,1,900,0,51089,9,0,0,0,0
24411,1,1,3,0,1666,0,21666,1,0,0,0,0
24412,1,2,3,1,500,0,48420,1,0,0,0,0
24413,1,2,3,1,416,0,105750,0,0,0,0,0
24414,2,1,4,1,0,0,0,20,0,0,0,0
24415,4,1,7,1,1000,0,218593,0,0,0,0,0
24416,1,2,2,0,500,0,22200,0,0,0,0,1
24417,1,2,3,1,1000,0,52599,1,0,0,0,0
24418,4,3,2,0,3088,0,26588,0,0,0,0,0
24419,1,1,3,0,200000,0,0,0,0,0,0,0
24420,2,1,4,0,833,0,48100,0,0,0,0,0
24421,1,1,4,1,1500,0,9836,35,0,0,0,0
24422,2,1,4,0,6300,0,21300,7,0,0,0,0
24423,1,2,3,1,1400,0,88954,0,0,0,0,0
24424,4,2,2,1,1000,0,503000,0,0,0,0,0
24425,2,2,3,0,500,0,104996,3,0,0,0,0
24426,1,1,4,1,60000,0,0,0,0,0,0,1
24427,1,1,3,1,1100,0,0,9,0,0,0,0
24428,1,2,3,0,1000,0,5500,9,0,0,0,0
24429,4,1,4,1,2000,0,24500,2,0,0,0,1
24430,1,1,3,1,1000,0,33000,2,0,0,0,0
24431,1,1,3,1,3000,0,19600,3,0,0,0,0
24432,1,1,4,1,1600,0,60700,1,0,0,0,0
24433,4,1,3,0,5500,0,25500,0,0,0,0,0
24434,4,1,3,1,500,0,500,0,0,0,0,0
24435,4,2,2,0,3000,0,18276,0,0,0,0,0
24436,1,1,3,0,900,0,79838,0,0,0,0,0
24437,1,1,3,1,500,0,168900,1,0,0,0,0
24438,1,1,3,0,1500,0,16878,3,1,0,0,0
24439,1,1,3,1,10000,0,10000,0,1,0,0,0
24440,4,1,4,0,3800,0,36148,0,0,0,0,0
24441,2,1,4,1,841,0,901561,6,1,0,0,0
24442,2,1,3,0,2000,0,43000,31,0,0,0,0
24443,4,1,1,1,1000,0,19178,19,0,0,0,0
24444,1,3,4,0,700,0,63836,9,0,0,0,0
24445,4,1,4,0,8000,0,38000,2,0,0,0,0
24446,1,2,3,1,3788,53,50000,5,1,0,0,0
24447,1,1,3,1,500,0,39987,0,0,0,0,0
24448,2,1,3,0,1100,0,370000,1,1,0,0,0
24449,1,1,4,1,10000,0,0,5,0,0,0,0
24450,1,1,3,0,280000,0,280000,1,0,0,0,0
24451,1,2,4,0,1000,0,3600,0,0,0,0,0
24452,2,2,3,0,1000,0,32488,0,0,0,0,0
24453,1,2,3,0,500,0,12805,2,0,0,0,0
24454,4,1,7,0,5000,0,50000,0,0,0,0,0
24455,4,1,3,0,2400,0,2400,0,0,0,0,0
24456,2,1,3,1,526,0,6263,10,0,0,0,0
24457,2,1,5,1,4480,0,0,4,0,0,0,0
24458,2,1,4,1,2000,0,68000,0,0,0,0,0
24459,1,1,4,1,12000,0,12000,20,0,0,0,0
24460,1,1,4,0,5000,0,76500,35,0,0,0,0
24461,1,1,4,1,1000,0,343800,0,0,0,0,0
24462,1,1,4,1,1000,0,45827,1,0,0,0,0
24463,4,1,3,1,1642,0,24792,3,0,0,0,0
24464,1,2,3,1,500,0,4900,0,0,0,0,0
24465,3,1,6,0,45000,0,45000,30,1,0,0,0
24466,1,1,3,1,3500,0,361300,9,0,0,0,0
24467,4,2,2,0,2000,0,15606,5,0,0,0,0
24468,1,1,3,1,1000,0,47000,1,1,0,0,0
24469,2,2,3,1,107,0,211111,21,1,0,0,0
24470,2,1,4,1,3200,0,3200,21,0,0,0,1
24471,1,1,3,0,1007,0,405695,8,1,0,0,0
24472,1,2,3,0,700,0,54700,0,0,0,0,0
24473,2,1,3,1,14000,0,274000,0,0,0,0,0
24474,2,1,4,1,285,0,458291,11,2,0,0,0
24475,1,1,3,1,2000,0,20200,1,0,0,0,0
24476,1,1,3,0,20000,0,50000,1,0,0,0,0
24477,2,1,4,0,10000,0,630000,0,0,0,0,0
24478,1,2,2,0,2000,0,6432,7,0,0,0,0
24479,2,1,5,0,500,0,3000,20,0,0,0,0
24480,1,2,3,0,1000,0,2943200,10,1,0,0,0
24481,2,1,4,1,500,0,22399,22,0,0,0,0
24482,1,1,2,1,500,0,57736,13,0,0,0,0
24483,1,2,3,0,2199,0,2199,0,0,0,0,0
24484,1,1,4,0,1000,0,5000,0,0,0,0,0
24485,2,1,4,1,5000,0,35400,0,0,0,0,0
24486,2,2,3,0,0,0,0,0,0,0,0,0
24487,2,1,5,0,510,0,15910,5,1,0,0,0
24488,4,1,3,1,0,0,0,9,0,0,0,0
24489,1,1,4,1,500,0,4600,9,2,0,0,0
24490,1,3,5,0,2400,0,7000,0,0,0,0,0
24491,1,1,3,1,500,0,71500,0,0,0,0,0
24492,1,1,3,1,1900,0,3900,15,0,0,0,0
24493,1,2,2,1,3400,0,8400,0,2,0,0,0
24494,2,1,3,0,4000,0,15900,1,0,0,0,0
24495,1,1,3,1,1365,0,31900,3,0,0,0,0
24496,1,1,4,1,2000,0,11000,0,0,0,0,0
24497,1,1,4,0,1500,0,142720,0,0,0,0,0
24498,1,1,4,1,3200,0,23600,13,0,0,0,0
24499,1,1,4,1,4876,0,135276,4,0,0,0,0
24500,1,1,4,1,500,0,6700,25,0,0,0,0
24501,2,1,4,0,1000,0,103071,12,0,0,0,0
24502,1,1,4,1,6000,0,6000,8,0,0,0,0
24503,1,1,3,0,2000,0,504000,0,1,0,0,0
24504,4,1,4,1,0,0,0,0,0,0,0,1
24505,1,1,3,0,500,0,22880,1,1,0,0,0
24506,1,1,3,0,168,0,34600,0,0,0,0,0
24507,1,1,3,0,500,0,31000,2,0,0,0,0
24508,1,1,3,1,0,0,0,27,0,0,0,0
24509,4,1,4,1,1599,0,5050,3,0,0,0,0
24510,1,3,2,0,2099,0,0,1,0,0,0,0
24511,1,1,5,0,2000,0,2000,0,0,0,0,0
24512,1,1,4,1,3777,0,63577,0,0,0,0,0
24513,1,1,3,1,0,0,0,0,0,0,0,0
24514,4,2,4,1,1400,0,24100,0,0,0,0,0
24515,4,1,3,1,0,0,0,0,0,0,0,0
24516,4,1,4,1,2799,0,52799,0,0,0,0,0
24517,4,1,3,1,30000,0,0,7,0,0,0,1
24518,2,2,3,1,0,0,0,0,0,0,0,0
24519,1,2,4,0,9500,0,9500,1,0,0,0,0
24520,4,1,3,1,0,0,0,0,0,0,0,0
24521,4,1,2,1,500,0,44651,7,0,0,0,0
24522,1,2,3,1,2700,0,2700,10,1,0,0,0
24523,4,2,7,0,500,0,86500,11,0,0,0,0
24524,1,2,3,0,515,0,34100,0,0,0,0,0
24525,2,2,3,0,348,0,336848,0,0,0,0,0
24526,2,1,5,1,1000,0,77799,3,2,0,0,0
24527,1,1,4,1,168,0,77000,6,0,0,0,0
24528,1,2,3,1,239,0,11114,4,0,0,0,0
24529,1,1,4,0,4000,0,134000,3,0,0,0,0
24530,1,1,4,1,30000,0,30000,1,0,0,0,0
24531,1,3,4,0,500,0,34600,10,0,0,0,0
24532,2,1,4,0,500,0,61300,3,0,0,0,0
24533,2,1,4,0,1000,0,3000,10,2,0,0,0
24534,4,1,4,1,20000,0,20000,0,0,0,0,0
24535,1,2,3,0,0,0,0,0,0,0,0,0
24536,1,1,3,1,999,0,14847,1,0,0,0,0
24537,1,1,3,1,29,0,19368,4,0,0,0,0
24538,1,1,3,0,5200,0,5200,0,0,0,0,0
24539,1,1,2,1,168,0,22500,7,1,0,0,0
24540,1,3,3,0,1000,0,29296,15,0,0,0,0
24541,4,1,2,0,4300,0,74300,0,0,0,0,0
24542,1,1,3,1,661,0,167034,0,0,0,0,1
24543,1,2,3,0,0,0,0,3,0,0,0,0
24544,1,1,5,0,3200,0,15700,4,0,0,0,0
24545,1,1,4,1,0,0,0,21,0,0,0,0
24546,4,2,3,1,800,0,47400,0,0,0,0,0
24547,1,1,4,0,5000,0,50000,1,0,0,0,0
24548,2,3,4,0,7500,0,477500,0,0,0,0,0
24549,4,1,3,1,168,0,107963,10,0,0,0,1
24550,1,1,4,1,100,0,30700,3,0,0,0,0
24551,1,2,3,1,2020,0,46878,0,0,0,0,0
24552,4,1,5,0,0,0,0,5,0,0,0,0
24553,1,1,4,1,2000,0,330300,21,0,0,0,0
24554,2,1,3,1,3000,0,3000,0,0,0,0,0
24555,2,1,5,1,2000,0,4000,38,0,0,0,0
24556,1,1,3,1,30000,0,80000,2,1,0,0,1
24557,4,1,4,0,380,0,50680,5,0,0,0,0
24558,1,2,3,0,998,0,22749,0,0,0,0,0
24559,1,1,4,1,0,100,0,39,0,0,0,0
24560,1,1,4,1,500,0,2000,13,1,0,0,0
24561,3,2,4,0,0,0,0,6,0,0,0,0
24562,1,1,4,1,1400,0,1500,19,2,0,0,0
24563,1,2,5,1,1000,0,30200,0,0,0,0,0
24564,1,2,3,1,20000,0,0,16,1,0,0,0
24565,2,1,5,0,2000,0,15967,0,0,0,0,0
24566,2,1,3,1,593,0,43268,0,0,0,0,0
24567,4,1,3,1,170000,0,0,0,0,0,0,0
24568,1,2,3,1,1000,0,38499,0,0,0,0,0
24569,1,1,4,0,2499,0,54999,0,0,0,0,0
24570,1,1,4,1,540,0,42968,0,0,0,0,0
24571,4,2,4,0,700,0,73653,27,0,0,0,0
24572,2,1,3,1,1000,0,3000,14,0,0,0,0
24573,4,1,4,1,0,0,0,0,0,0,0,0
24574,2,1,4,1,500,0,19022,0,0,0,0,0
24575,4,1,5,1,35000,0,0,17,0,0,0,0
24576,4,1,3,0,1100,0,46900,3,0,0,0,0
24577,1,1,4,1,1000,0,32700,1,0,0,0,0
24578,1,1,3,0,0,0,0,1,0,0,0,0
24579,1,1,3,1,5200,0,5200,14,0,0,0,0
24580,2,2,3,1,1600,0,85000,14,0,0,0,0
24581,1,1,4,1,505,0,103952,4,0,0,0,0
24582,1,1,3,1,1000,0,8000,0,0,0,0,0
24583,1,1,4,0,0,0,0,12,0,0,0,0
24584,4,1,5,1,1399,0,181399,0,0,0,0,0
24585,2,1,7,1,500,0,332116,0,0,0,0,0
24586,1,2,3,0,2000,0,14000,1,0,0,0,0
24587,2,1,4,1,2000,0,82000,7,1,0,0,0
24588,2,1,7,1,1300,0,263800,1,0,0,0,0
24589,2,1,3,1,1346,0,16854,3,0,0,0,0
24590,2,1,4,0,1400,0,9590,0,2,0,0,0
24591,2,1,4,1,1000,0,1000,5,0,0,0,0
24592,1,1,4,1,869,0,8997,2,0,0,0,0
24593,1,1,3,1,1500,0,29000,0,0,0,0,0
24594,1,1,3,1,600,0,395345,0,0,0,0,0
24595,1,1,4,0,500,0,20811,1,0,0,0,0
24596,2,1,5,0,500,0,15458,0,0,0,0,0
24597,1,2,2,0,300,0,9700,7,0,0,0,0
24598,1,1,4,0,2800,0,10300,0,0,0,0,0
24599,2,2,3,1,40000,0,40000,1,0,0,0,0
24600,2,2,4,1,500,0,27125,0,0,0,0,0
24601,2,2,3,1,2500,0,10500,0,0,0,0,1
24602,4,1,7,0,1190,0,737768,1,0,0,0,0
24603,1,2,3,0,1000,0,8000,33,0,0,0,0
24604,1,1,3,0,5000,0,584450,2,2,0,0,0
24605,1,1,3,1,11300,0,11300,1,0,0,0,0
24606,1,1,3,1,12000,0,307000,1,2,0,0,0
24607,1,2,3,0,8000,0,63000,1,0,0,0,0
24608,2,1,4,1,500,0,17641,18,0,0,0,0
24609,2,1,3,1,0,0,0,0,0,0,0,0
24610,2,2,3,1,1200,0,1200,25,1,0,0,0
24611,2,2,5,1,6000,0,326000,3,0,0,0,0
24612,1,1,3,1,500,0,22829,5,0,0,0,0
24613,2,1,3,1,0,125,0,38,0,0,0,0
24614,1,2,3,0,2000,0,17500,0,0,0,0,0
24615,2,1,4,0,0,0,0,0,0,0,0,0
24616,2,1,5,0,500,0,113100,6,0,0,0,0
24617,2,1,6,0,3000,0,1041250,1,1,0,0,0
24618,1,1,3,0,560,0,17357,0,0,0,0,0
24619,1,1,5,1,1900,0,131790,0,0,0,0,0
24620,1,2,3,0,300,0,7600,13,0,0,0,0
24621,2,2,3,0,999,0,2469,0,0,0,0,0
24622,2,3,5,1,500,0,17000,0,0,0,0,0
24623,2,1,3,1,500,0,195900,0,0,0,0,0
24624,2,1,3,1,300,0,9996,9,0,0,0,0
24625,4,1,4,1,149,0,297427,10,1,0,0,0
24626,1,1,3,1,10000,0,79600,1,0,0,0,0
24627,2,1,4,1,0,0,0,1,0,0,0,0
24628,2,2,4,1,1000,0,22997,8,0,0,0,0
24629,2,1,4,1,5000,0,50000,9,0,0,0,0
24630,1,1,4,1,1547,0,17300,19,0,0,0,0
24631,1,1,3,0,1000,0,55420,3,0,0,0,0
24632,2,1,3,0,3888,0,3888,1,0,0,0,0
24633,1,2,2,1,420,0,5420,0,0,0,0,0
24634,2,2,3,1,3000,0,16600,12,0,0,0,0
24635,4,1,3,1,4900,0,4900,0,0,0,0,0
24636,1,1,3,1,5688,0,13688,1,0,0,0,0
24637,1,1,4,0,774,0,48684,8,0,0,0,0
24638,1,1,3,1,2199,0,18199,10,0,0,0,0
24639,1,2,3,1,500,0,22138,49,1,0,0,0
24640,1,1,3,1,1000,0,64824,0,0,0,0,0
24641,1,1,3,1,500,0,2000,15,1,0,0,0
24642,1,1,3,0,0,0,0,2,0,0,0,0
24643,1,1,3,0,1000,0,134584,0,0,0,0,0
24644,2,2,3,0,168,0,27192,0,0,0,0,0
24645,2,2,3,1,600,0,44272,0,0,0,0,0
24646,4,1,6,0,500,0,18429,10,0,0,0,0
24647,1,2,3,0,856,0,18180,0,0,0,0,0
24648,1,1,5,0,700,0,6100,0,0,0,0,0
24649,1,1,3,0,1000,0,234750,4,0,0,0,0
24650,2,1,4,1,1500,0,9300,5,0,0,0,0
24651,1,1,4,0,2499,0,416000,0,2,0,0,0
24652,1,1,3,0,21000,0,21000,1,0,0,0,0
24653,1,1,5,0,3107,0,122407,0,0,0,0,0
24654,1,1,3,0,1000,0,371000,0,2,0,0,0
24655,4,1,4,0,1600,0,23766,9,1,0,0,0
24656,2,1,4,0,7600,0,17600,1,0,0,0,0
24657,1,1,3,1,500,0,115897,13,0,0,0,0
24658,2,1,3,0,4200,0,0,9,0,0,0,0
24659,1,2,3,1,4000,0,4000,0,0,0,0,0
24660,1,1,4,0,10000,0,10000,1,0,0,0,0
24661,1,1,4,1,168,0,126787,0,1,0,0,0
24662,4,1,7,0,2500,0,286200,5,1,0,0,0
24663,2,1,4,0,50,0,12850,9,1,0,0,0
24664,1,2,3,0,4322,0,18130,4,0,0,0,0
24665,1,1,3,0,1274,0,9752,28,0,0,0,0
24666,1,2,3,1,190,0,135447,15,0,0,0,0
24667,1,2,2,1,1600,0,10100,29,0,0,0,0
24668,4,1,3,0,1000,0,0,1,0,0,0,0
24669,2,2,4,0,2400,0,2400,1,0,0,0,0
24670,1,2,3,1,1000,0,2000,2,0,0,0,0
24671,2,2,3,1,316,0,75616,2,0,0,0,0
24672,1,1,4,1,36000,0,236000,4,0,0,0,0
24673,1,1,4,1,3000,0,58000,3,0,0,0,0
24674,1,1,3,0,1300,0,469599,2,0,0,0,0
24675,2,1,5,1,1000,0,502477,21,1,0,0,0
24676,1,1,3,1,0,0,0,32,0,0,0,0
24677,2,1,7,1,1394,0,1369951,1,1,0,0,0
24678,1,1,4,0,2000,0,107288,1,0,0,0,0
24679,2,1,3,1,3000,0,30000,18,2,0,0,0
24680,1,1,4,1,190000,0,190000,0,0,0,0,0
24681,4,2,5,1,2160,0,11160,0,0,0,0,1
24682,1,1,4,1,1000,0,20003,34,0,0,0,0
24683,4,1,3,0,500,0,41400,5,0,0,0,0
24684,4,2,3,1,1000,0,56272,0,0,0,0,0
24685,1,2,3,1,600,0,41723,0,0,0,0,0
24686,1,1,4,0,760,0,265029,3,0,0,0,0
24687,1,1,3,1,30000,0,0,1,0,0,0,0
24688,1,1,4,1,0,0,0,13,0,0,0,0
24689,2,1,3,1,8000,0,8000,0,0,0,0,1
24690,1,1,4,0,500,0,56767,2,4,0,0,0
24691,1,2,4,0,2500,0,9544,0,0,0,0,0
24692,1,2,3,1,500,0,6432,0,0,0,0,0
24693,4,1,4,1,59000,0,0,1,1,0,0,0
24694,1,3,5,0,1000,0,1000,0,0,0,0,0
24695,1,1,3,1,18000,0,0,23,0,0,0,0
24696,1,2,3,1,500,0,9011,17,0,0,0,0
24697,1,1,3,0,1000,0,231200,3,0,0,0,0
24698,4,2,4,1,600,0,14000,1,0,0,0,0
24699,1,1,4,0,3700,0,430000,2,1,0,0,0
24700,1,1,4,0,999,0,3900,11,0,0,0,0
24701,1,1,4,0,1500,0,9500,0,0,0,0,0
24702,1,1,4,0,250,0,232480,2,0,0,0,0
24703,1,1,4,1,0,0,0,0,0,0,0,0
24704,2,2,4,0,700,0,23709,32,3,0,0,0
24705,2,1,3,1,3015,0,12015,15,0,0,0,0
24706,2,2,4,0,5000,0,412000,3,2,0,0,0
24707,1,1,4,1,168,0,14418,9,0,0,0,0
24708,1,1,4,1,789,0,76749,0,0,0,0,0
24709,1,2,4,1,3000,0,47550,4,0,0,0,0
24710,1,1,4,0,3999,0,8253,5,0,0,0,0
24711,1,2,3,1,400,0,12388,6,3,0,0,0
24712,1,2,2,0,2500,0,45800,15,1,0,0,0
24713,1,1,4,1,80000,0,0,0,0,0,0,0
24714,1,2,3,0,1001,0,7000,33,0,0,0,0
24716,1,2,3,0,3000,0,34225,0,0,0,0,0
24717,2,2,4,0,1200,0,194356,3,1,0,0,0
24718,1,2,3,1,1000,0,618800,1,0,0,0,0
24719,1,2,3,0,1200,0,283700,0,0,0,0,0
24720,1,1,3,1,1200,0,7200,20,0,0,0,0
24721,2,1,4,0,0,0,0,3,0,0,0,0
24722,1,2,3,0,3000,0,23400,2,0,0,0,0
24723,1,1,4,0,500,0,304172,0,0,0,0,0
24724,1,1,4,1,214,0,23302,0,0,0,0,0
24725,1,2,3,1,8200,0,8200,0,0,0,0,0
24726,2,2,3,0,9000,0,21300,0,0,0,0,0
24727,1,2,3,1,1000,0,12451,4,0,0,0,0
24728,1,1,4,0,2000,68,0,1,0,0,0,0
24729,1,2,3,0,680,0,52690,5,1,0,0,0
24730,1,1,6,1,1310,0,20000,34,1,0,0,0
24731,1,2,3,1,2000,0,382000,0,0,0,0,0
24732,2,1,4,0,15000,0,0,23,0,0,0,0
24733,4,1,3,0,2498,0,407500,2,1,0,0,0
24734,1,1,4,0,689,0,75093,1,0,0,0,0
24735,1,1,4,1,1400,188,44000,10,0,0,0,0
24736,2,1,4,1,1900,0,32958,4,0,0,0,0
24737,1,1,3,1,10000,0,240000,2,4,2,0,0
24738,2,3,3,1,1500,0,4300,17,0,0,0,0
24739,1,1,4,1,60000,0,200000,10,0,0,0,0
24740,1,2,3,0,27000,0,0,0,0,0,0,0
24741,4,1,2,1,1000,0,3000,0,0,0,0,0
24742,1,1,3,1,700,0,48000,0,0,0,0,0
24743,1,2,4,1,500,0,66125,16,1,0,0,0
24744,1,1,4,1,500,0,14266,0,0,0,0,0
24745,1,1,4,0,600,0,33260,0,0,0,0,0
24746,1,1,4,1,580,0,281260,3,0,0,0,0
24747,4,1,3,1,3000,0,15500,0,0,0,0,0
24748,2,2,4,1,500,0,16286,1,12,0,0,0
24749,4,1,2,0,500,0,16200,0,0,0,0,1
24750,2,1,5,1,0,0,0,11,0,0,0,0
24751,1,2,2,0,1092,0,10000,10,0,0,0,0
24752,4,1,3,0,0,0,0,0,0,0,0,0
24753,1,1,4,0,1599,0,8000,0,1,0,0,0
24754,1,2,3,0,800,0,25497,7,0,0,0,0
24755,1,1,3,0,500,0,173650,0,0,0,0,0
24756,2,1,5,1,4188,0,4188,0,0,0,0,0
24757,2,1,4,0,1000,0,8000,3,0,0,0,0
24758,1,3,2,1,1092,0,22500,0,0,0,0,0
24759,1,1,4,1,1500,0,17200,3,2,0,0,0
24761,1,2,3,1,973,0,22373,0,0,0,0,0
24762,1,2,4,1,320000,0,320000,3,0,0,0,0
24763,1,1,3,1,1000,0,9546,0,0,0,0,0
24764,2,1,4,0,500,0,22430,0,4,0,0,0
24765,1,2,3,1,0,0,0,7,0,0,0,0
24766,1,3,3,1,1809,0,104688,23,3,0,0,0
24767,1,1,4,1,1400,0,411412,0,0,0,0,0
24768,1,1,3,0,0,0,0,0,0,0,0,0
24769,1,2,3,1,888,0,4888,2,0,0,0,0
24770,2,1,3,0,800,0,23845,0,0,0,0,0
24771,4,1,3,1,1300,0,35000,11,0,0,0,0
24772,2,1,3,1,200,0,109300,0,0,0,0,0
24773,1,1,4,0,10000,0,0,26,0,0,0,0
24774,2,1,4,1,3800,0,13422,16,0,0,0,0
24775,1,1,4,1,1096,0,50340,0,0,0,0,0
24777,4,1,4,1,1398,0,21500,0,0,0,0,1
24778,1,1,4,1,635,0,167638,2,1,0,0,0
24779,2,2,3,0,2250,0,7850,0,0,0,0,0
24780,4,1,4,1,14000,0,49000,0,0,0,0,0
24781,1,3,2,1,0,0,0,5,1,0,0,0
24782,1,2,4,0,1000,0,31588,0,0,0,0,0
24783,1,1,3,0,1000,0,98900,0,0,0,0,0
24784,1,2,2,1,888,0,657600,0,1,0,0,0
24785,1,2,3,0,0,0,0,14,0,0,0,0
24786,1,1,3,1,2780,0,47600,7,0,0,0,0
24787,1,2,3,1,0,0,0,8,0,0,0,0
24788,1,1,4,1,1000,0,12646,9,0,0,0,0
24789,1,1,4,1,1000,0,106567,0,1,0,0,0
24790,2,1,5,1,987,0,423276,5,0,0,0,0
24791,1,3,3,0,7500,0,10000,14,0,0,0,0
